id;available;price;currencyId;category;picture;url;name;description;manufacturer_warranty
1156264875;true;8200;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/J3/(2016)/Gold/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_j3_(2016)_8gb_gold;Samsung Galaxy J3 (2016) 8Gb Gold как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
857917774;true;8200;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/J3/(2016)/White/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_j3_(2016)_8gb_white;Samsung Galaxy J3 (2016) 8Gb White как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
866863659;true;11200;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/S6/BlackSapphire/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_s6_32gb_black_sapphire;Samsung Galaxy S6 32Gb Black Sapphire как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
1611096048;true;11200;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/S6/BlueTopaz/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_s6_32gb_blue_topaz;Samsung Galaxy S6 32Gb Blue Topaz как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
1662093316;true;11200;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/S6/GoldPlatinum/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_s6_32gb_gold_platinum;Samsung Galaxy S6 32Gb Gold Platinum как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
1926161956;true;11200;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/S6/WhitePearl/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_s6_32gb_white_pearl;Samsung Galaxy S6 32Gb White Pearl как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
1395031680;true;10900;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/J5/(2016)/Black/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_j5_(2016)_16gb_black;Samsung Galaxy J5 (2016) 16Gb Black как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
572144148;true;10900;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/J5/(2016)/Gold/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_j5_(2016)_16gb_gold;Samsung Galaxy J5 (2016) 16Gb Gold как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
1784302383;true;10900;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/J5/(2016)/White/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_j5_(2016)_16gb_white;Samsung Galaxy J5 (2016) 16Gb White как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
1075403471;true;9100;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/A3/(2015)/Black/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_a3_(2015)_8gb_black;Samsung Galaxy A3 (2015) 8Gb Black как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
